Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
WN,12191,11292,4,-17
WN,12191,11292,40,26
WN,12191,11292,-1,-20
WN,12191,11618,24,27
WN,12191,11618,16,28
WN,12191,11618,0,2
WN,12191,11697,0,-9
WN,12191,11697,27,21
WN,12191,12339,9,4
WN,12191,12339,-1,-4
WN,12191,12451,-3,-8
WN,12191,12451,-2,-9
WN,12191,12889,0,-2
WN,12191,12889,5,0
WN,12191,12889,19,17
WN,12191,12889,71,70
WN,12191,12889,-4,-9
WN,12191,12892,7,-1
WN,12191,12892,3,-3
WN,12191,12892,0,-5
WN,12191,13198,3,2
WN,12191,13204,85,77
WN,12191,13204,-2,-11
WN,12191,13204,-4,-14
WN,12191,13232,0,-13
WN,12191,13232,5,-11
WN,12191,13232,3,-5
WN,12191,13232,6,-5
WN,12191,13232,8,-3
WN,12191,13495,1,0
WN,12191,13495,2,5
WN,12191,13495,14,8
WN,12191,13495,12,3
WN,12191,13495,-6,-12
WN,12191,13495,-1,-6
WN,12191,13495,8,8
WN,12191,13495,25,19
WN,12191,13495,1,-12
WN,12191,13796,2,-2
WN,12191,13796,18,18
WN,12191,13851,5,37
WN,12191,13851,-4,-11
WN,12191,13851,-3,0
WN,12191,13851,26,15
WN,12191,14107,15,10
WN,12191,14107,4,-2
WN,12191,14107,-2,-3
WN,12191,14107,9,4
WN,12191,14107,2,-2
WN,12191,14122,20,2
WN,12191,14492,24,26
WN,12191,14679,20,12
WN,12191,14679,6,2
WN,12191,14679,0,-6
WN,12191,14683,8,6
WN,12191,14683,49,38
WN,12191,14683,-2,-7
WN,12191,14683,0,-5
WN,12191,14683,57,53
WN,12191,14908,-2,-13
WN,12191,15016,-4,-6
WN,12191,15016,59,51
WN,12191,15016,-1,-13
WN,12191,15304,-3,-10
WN,12191,15304,-4,-15
WN,12191,15304,-1,-12
WN,12191,15304,9,6
WN,12264,11292,54,75
WN,12264,11292,0,-21
WN,12264,13232,-5,-9
WN,12264,13232,-4,-19
WN,12264,13232,48,43
WN,12264,13232,12,-1
WN,12264,13232,-3,-21
WN,12339,10821,1,-3
WN,12339,10821,3,9
WN,12339,10821,3,-4
WN,12339,10821,-5,-4
WN,12339,11292,5,-12
WN,12339,11292,5,-16
WN,12339,11292,6,4
WN,12339,12191,0,-25
WN,12339,12191,-2,-19
WN,12339,12889,1,-15
WN,12339,12889,-3,32
WN,12339,12889,0,12
WN,12339,13198,-5,-12
WN,12339,13198,-3,-11
WN,12339,14107,-4,-13
WN,12339,14107,12,1
WN,12339,15304,-4,-9
WN,12451,10693,-3,1
WN,12451,10693,-6,-10
WN,12451,10693,0,9
WN,12451,10693,-4,-2
WN,12451,10821,132,145
WN,12451,10821,47,61
WN,12451,10821,1,-2
WN,12451,11292,1,-8
WN,12451,11697,-6,-13
WN,12451,11697,2,2
WN,12451,12191,54,45
WN,12451,12191,1,-3
WN,12451,12889,109,99
WN,12451,13931,8,9
WN,12451,13931,-7,-1
WN,12889,10140,7,-6
WN,12889,10140,7,3
WN,12889,10140,0,-11
WN,12889,10140,-4,-8
WN,12889,10140,-2,-15
WN,12889,10140,-2,6
WN,12889,10397,9,50
WN,12889,10397,17,1
WN,12889,10423,15,1
WN,12889,10423,3,5
WN,12889,10423,-5,-18
WN,12889,10529,-2,-5
WN,12889,10693,-2,1
WN,12889,10693,11,0
WN,12889,10693,0,-11
WN,12889,10792,-4,-13
WN,12889,10792,-2,20
WN,12889,10800,33,29
WN,12889,10800,-2,-6
WN,12889,10800,-4,0
WN,12889,10800,-3,-3
WN,12889,10800,-1,-1
WN,12889,10800,-1,-17
WN,12889,10800,5,1
WN,12889,10800,-3,-11
WN,12889,10800,1,0
WN,12889,10800,20,14
WN,12889,10800,8,0
WN,12889,10821,-3,-2
WN,12889,10821,0,-9
WN,12889,10821,14,16
WN,12889,10821,-1,0
WN,12889,11042,0,-6
WN,12889,11066,1,9
WN,12889,11066,-1,-2
WN,12889,11292,2,-6
WN,12889,11292,28,22
WN,12889,11292,-5,-15
WN,12889,11292,12,13
WN,12889,11292,-4,-11
WN,12889,11292,-1,-7
WN,12889,11292,-2,-3
WN,12889,11292,2,-11
WN,12889,11433,-6,-2
WN,12889,11697,3,-20
WN,12889,12191,27,18
WN,12889,12191,17,2
WN,12889,12191,8,-5
WN,12889,12191,-1,-7
WN,12889,12339,17,25
WN,12889,12339,7,1
WN,12889,12339,-1,7
WN,12889,12451,-3,-15
WN,12889,12892,0,13
WN,12889,12892,0,-4
WN,12889,12892,-2,-3
WN,12889,12892,2,9
WN,12889,12892,19,15
WN,12889,12892,13,-1
WN,12889,12892,21,25
WN,12889,12892,43,40
WN,12889,12892,-1,-1
WN,12889,12892,12,5
WN,12889,13198,0,-4
WN,12889,13198,-2,-12
WN,12889,13198,-6,-16
WN,12889,13198,28,30
WN,12889,13204,-1,3
WN,12889,13204,3,1
WN,12889,13232,21,33
WN,12889,13232,-2,16
WN,12889,13232,1,-9
WN,12889,13232,10,18
WN,12889,13232,-3,11
WN,12889,13232,4,-4
WN,12889,13232,0,0
WN,12889,13232,-3,7
WN,12889,13232,2,5
WN,12889,13342,2,2
WN,12889,13342,-6,10
WN,12889,13342,57,55
WN,12889,13495,0,-12
WN,12889,13495,-2,-18
WN,12889,13796,8,2
WN,12889,13796,42,40
WN,12889,13796,-6,-5
WN,12889,13796,0,4
WN,12889,13796,-1,5
WN,12889,13796,10,3
WN,12889,13796,-4,-5
WN,12889,13851,0,-4
WN,12889,13851,-3,-14
WN,12889,13871,-2,-20
WN,12889,13871,-8,-15
WN,12889,13871,-1,-1
WN,12889,13891,11,10
WN,12889,13891,3,-4
WN,12889,13891,3,-3
WN,12889,13891,-1,-2
WN,12889,13891,16,10
WN,12889,14057,2,14
WN,12889,14057,-1,8
WN,12889,14057,7,10
WN,12889,14057,17,19
WN,12889,14100,15,30
WN,12889,14107,25,13
WN,12889,14107,11,19
WN,12889,14107,-2,8
WN,12889,14107,3,6
WN,12889,14107,15,4
WN,12889,14107,12,8
WN,12889,14107,2,-2
WN,12889,14107,-6,-6
WN,12889,14107,1,-10
WN,12889,14107,-2,-1
WN,12889,14107,16,9
WN,12889,14122,-1,15
WN,12889,14122,1,-7
WN,12889,14492,11,4
WN,12889,14570,21,14
WN,12889,14570,36,37
WN,12889,14570,13,1
WN,12889,14570,48,43
WN,12889,14570,1,7
WN,12889,14570,1,8
WN,12889,14570,15,5
WN,12889,14570,25,20
WN,12889,14570,6,1
WN,12889,14679,35,27
WN,12889,14679,-2,-5
WN,12889,14679,47,42
WN,12889,14679,-3,-11
WN,12889,14679,14,6
WN,12889,14679,19,15
WN,12889,14679,2,7
WN,12889,14679,-5,1
WN,12889,14679,-3,27
WN,12889,14679,8,5
WN,12889,14679,24,21
WN,12889,14679,-1,-1
WN,12889,14683,-4,-15
WN,12889,14683,1,-6
WN,12889,14683,-2,-22
WN,12889,14730,-2,-10
WN,12889,14747,-4,4
WN,12889,14747,-4,16
WN,12889,14747,-1,5
WN,12889,14747,-2,1
WN,12889,14771,-3,-6
WN,12889,14771,1,3
WN,12889,14771,8,6
WN,12889,14771,-3,-18
WN,12889,14771,25,28
WN,12889,14771,2,-10
WN,12889,14831,20,15
WN,12889,14831,21,14
WN,12889,14831,2,0
WN,12889,14831,-2,-12
WN,12889,14831,-2,0
WN,12889,14831,22,27
WN,12889,14831,7,8
WN,12889,14831,-4,8
WN,12889,14869,12,13
WN,12889,14869,11,15
WN,12889,14869,19,18
WN,12889,14869,2,2
WN,12889,14869,19,8
WN,12889,14869,34,29
WN,12889,14893,97,93
WN,12889,14893,-1,10
WN,12889,14893,8,12
WN,12889,14893,22,18
WN,12889,14893,6,-2
WN,12889,14893,-4,2
WN,12889,14893,-4,-1
WN,12889,14908,-2,-6
WN,12889,14908,22,19
WN,12889,14908,-1,-1
WN,12889,14908,21,11
WN,12889,14908,-3,-14
WN,12889,14908,8,3
WN,12889,14908,17,9
WN,12889,15016,28,18
WN,12889,15016,-1,-8
WN,12889,15016,4,25
WN,12889,15016,0,-15
WN,12889,15304,12,0
WN,12889,15304,7,2
WN,12889,15376,3,-7
WN,12889,15376,7,7
WN,12889,15376,-1,-12
WN,12892,10140,-1,-14
WN,12892,10140,9,-1
WN,12892,10140,11,5
WN,12892,10397,13,6
WN,12892,10423,8,4
WN,12892,10423,-2,-14
WN,12892,10693,9,9
WN,12892,10821,7,18
WN,12892,11292,-1,2
WN,12892,11292,0,-7
WN,12892,11292,0,-11
WN,12892,11292,37,28
WN,12892,11292,17,2
WN,12892,11292,18,18
WN,12892,12191,0,-9
WN,12892,12191,14,7
WN,12892,12191,-2,-6
WN,12892,12191,0,-4
WN,12892,12889,32,38
WN,12892,12889,46,46
WN,12892,12889,4,15
WN,12892,12889,46,40
WN,12892,12889,1,-4
WN,12892,12889,8,0
WN,12892,12889,12,6
WN,12892,12889,-1,1
WN,12892,12889,0,-2
WN,12892,12889,-3,-16
WN,12892,13198,-3,-14
WN,12892,13198,14,4
WN,12892,13232,5,18
WN,12892,13232,1,10
WN,12892,13232,2,-4
WN,12892,13232,1,-21
WN,12892,13232,2,9
WN,12892,13342,13,4
WN,12892,13495,0,-10
WN,12892,13796,-2,-14
WN,12892,13796,-1,-4
WN,12892,13796,0,-5
WN,12892,13796,41,39
WN,12892,13796,6,-1
WN,12892,13796,4,13
WN,12892,13796,8,-5
WN,12892,13796,17,10
WN,12892,13796,-5,-15
WN,12892,13796,11,9
WN,12892,13796,7,3
WN,12892,14107,13,22
WN,12892,14107,-1,-4
WN,12892,14107,5,5
WN,12892,14107,23,18
WN,12892,14107,13,3
WN,12892,14107,0,-5
WN,12892,14107,12,12
WN,12892,14570,0,-6
WN,12892,14570,-4,-12
WN,14683,12191,-2,-9
WN,14683,12191,4,-2
WN,14683,12191,-3,-13
WN,14683,12889,37,18
WN,14683,12889,-5,-21
WN,14683,12889,1,-8
WN,14683,12889,1,-21
WN,14683,12892,6,-7
WN,14683,12892,2,-12
WN,14683,13204,-3,-20
WN,14683,13232,-5,-26
WN,14683,13232,5,-8
WN,14683,14107,-4,-7
WN,14683,14107,14,2
WN,14683,14107,-3,-11
WN,14683,14679,-2,-14
WN,14683,15016,1,-8
WN,14683,15304,2,-12
WN,14730,10397,-4,-9
WN,14730,10397,-6,-19
WN,14730,10821,-1,-7
WN,14730,10821,-5,-5
WN,14730,10821,-3,-4
WN,14730,11292,5,-25
WN,14730,12889,-4,-33
WN,14730,13204,-3,-14
WN,14730,13232,7,-4
WN,14730,13232,6,-6
WN,14730,13232,0,-5
WN,14730,14107,-5,-18
WN,14730,15016,-4,-13
WN,14730,15304,-4,-23
WN,14747,10140,13,2
WN,14747,10821,0,3
WN,14747,11292,0,-6
WN,14747,11292,-3,-3
WN,14747,11292,2,-9
WN,14747,12889,11,-6
WN,14747,12889,-6,-17
WN,14747,12889,-6,-25
WN,14747,12889,0,-18
WN,14747,13232,2,9
WN,14747,13232,5,5
WN,14747,13342,-1,-5
WN,14747,13796,19,-2
WN,14747,13796,4,-4
WN,14747,13796,-4,-19
WN,14747,13796,-3,-22
WN,14747,14107,67,47
WN,14747,14107,6,-15
WN,14747,14107,4,-10
WN,14747,14107,-3,-16
WN,14747,14570,-1,-16
WN,14747,14831,-2,12
WN,14747,14831,-2,-15
WN,14747,14869,7,-3
WN,14747,14869,-6,-12
WN,14747,14893,127,117
WN,14747,14893,-3,-12
WN,14747,14893,-3,-17
WN,14747,15016,-1,-4
WN,14771,10397,10,7
WN,14771,11292,3,8
WN,14771,11292,-3,6
WN,14771,11292,-1,-24
WN,14771,12889,-2,-11
WN,14771,12889,-1,-23
WN,14771,12889,-4,-20
WN,14771,12889,-5,-18
WN,14771,12889,-4,-22
WN,14771,12889,-2,-18
WN,14771,12892,7,-6
WN,14771,12892,-1,-1
WN,14771,12892,-1,-16
WN,14771,12892,0,-10
WN,14771,12892,-3,-14
WN,14771,12892,0,-18
WN,14771,12892,7,-23
WN,14771,12892,-6,-10
WN,14771,13232,18,5
WN,14771,13232,-2,-12
WN,14771,13342,-1,-7
WN,14771,14107,-3,-23
WN,14771,14107,2,-17
WN,14771,14107,-4,-20
WN,14771,14679,5,-10
WN,14771,14679,-7,-34
WN,14771,14679,-1,-12
WN,14771,14679,-5,-20
WN,14771,14679,-3,-4
WN,14771,14908,-3,-5
WN,14771,14908,-3,-16
WN,14771,14908,-2,-12
WN,14771,14908,10,-5
WN,14831,10423,-1,-21
WN,14831,10800,-6,-16
WN,14831,10800,-4,-6
WN,14831,10800,2,-5
WN,14831,10800,4,3
WN,14831,10800,-1,-7
WN,14831,10800,10,5
WN,14831,11292,-1,-6
WN,14831,11292,-2,2
WN,14831,12889,-3,-19
WN,14831,12889,-2,-19
WN,14831,12889,-6,-23
WN,14831,12889,-2,-22
WN,14831,12889,-3,10
WN,14831,12889,-4,-11
WN,14831,12892,-2,-11
WN,14831,12892,-4,-14
WN,14831,12892,-1,-1
WN,14831,12892,0,-12
WN,14831,12892,0,-18
WN,14831,12892,1,-7
WN,14831,12892,-7,-10
WN,14831,12892,3,-10
WN,14831,13232,6,3
WN,14831,13891,-1,-3
WN,14831,13891,2,-6
WN,14831,13891,-5,-15
WN,14831,14057,5,16
WN,14831,14057,-2,-9
WN,14831,14107,-1,-10
WN,14831,14107,-1,-11
WN,14831,14107,0,-9
WN,14831,14679,-6,-12
WN,14831,14679,-2,-10
WN,14831,14679,1,-2
WN,14831,14679,-1,-12
WN,14831,14679,-3,-6
WN,14831,14679,-1,-13
WN,14831,14679,0,-8
WN,14831,14747,2,2
WN,14831,14747,-2,0
WN,14831,14908,-1,-8
WN,14831,14908,-6,-11
WN,14831,14908,0,0
WN,14831,14908,-2,0
WN,14831,14908,-4,-11
WN,14831,14908,-3,-15
WN,14843,13204,-4,-5
WN,14843,13204,15,21
WN,14843,13204,3,2
WN,14843,15304,-1,-3
WN,14869,10821,8,5
WN,14869,11292,26,17
WN,14869,11292,16,14
WN,14869,11292,16,16
WN,14869,11292,34,31
WN,14869,12889,3,-5
WN,14869,12889,-4,-19
WN,14869,12889,1,-1
WN,14869,12889,2,-2
WN,14869,12889,-1,-6
WN,14869,12892,2,-13
WN,14869,12892,-2,-21
WN,14869,13232,-1,9
WN,14869,13232,1,13
WN,14869,13796,50,27
WN,14869,13796,-3,-15
WN,14869,14057,1,1
WN,14869,14057,26,11
WN,14869,14107,-4,-5
WN,14869,14107,-2,-3
WN,14869,14107,-4,-18
WN,14869,14107,14,0
WN,14869,14107,-1,-17
WN,14869,14747,0,-4
WN,14869,14747,-5,-15
WN,14893,10800,-3,-11
WN,14893,10800,7,-4
WN,14893,10800,-1,-10
WN,14893,10800,-1,-7
WN,14893,10800,0,-9
WN,14893,11292,6,-1
WN,14893,11292,3,-13
WN,14893,12889,2,-13
WN,14893,12889,7,-7
WN,14893,12889,1,-10
WN,14893,12889,-2,-10
WN,14893,12889,-1,-12
WN,14893,12889,-1,4
WN,14893,12892,4,-12
WN,14893,12892,-4,-24
WN,14893,12892,2,-12
WN,14893,12892,-4,-17
WN,14893,12892,-1,-7
WN,14893,12892,2,-2
WN,14893,13232,12,-1
WN,14893,13891,107,101
WN,14893,13891,0,-7
WN,14893,13891,52,41
WN,14893,13891,-1,-9
WN,14893,13891,-1,-8
WN,14893,14057,0,5
WN,14893,14057,14,15
WN,14893,14057,-1,-7
WN,14893,14057,-2,-7
WN,14893,14107,1,-6
WN,14893,14107,4,-5
WN,14893,14107,1,-10
WN,14893,14679,21,12
WN,14893,14679,-1,-6
WN,14893,14679,-1,-9
WN,14893,14679,0,-8
WN,14893,14679,-3,-12
WN,14893,14679,1,-11
WN,14893,14679,-1,-10
WN,14893,14679,-1,-11
WN,14893,14747,1,6
WN,14893,14747,-1,3
WN,14893,14747,10,11
WN,14893,14908,-2,-14
WN,14893,14908,-2,-9
WN,14893,14908,0,-11
WN,14893,14908,-1,-11
WN,14893,14908,-3,-15
WN,14908,11292,0,-7
WN,14908,11292,-2,-15
WN,14908,11292,-2,-16
WN,14908,12191,11,-3
WN,14908,12889,-2,-1
WN,14908,12889,1,-7
WN,14908,12889,0,-6
WN,14908,12889,0,0
WN,14908,12889,-1,-3
WN,14908,13232,2,-14
WN,14908,13796,0,-10
WN,14908,13796,-7,-17
WN,14908,13796,-2,-3
WN,14908,13796,0,-8
WN,14908,13796,-4,-17
WN,14908,13796,3,-3
WN,14908,14107,0,-8
WN,14908,14107,1,-8
WN,14908,14107,4,4
WN,14908,14107,0,-2
WN,14908,14771,-1,-13
WN,14908,14771,29,11
WN,14908,14771,-1,-18
WN,14908,14771,-2,-14
WN,14908,14831,0,-6
WN,14908,14831,4,-4
WN,14908,14831,3,-4
WN,14908,14831,0,-10
WN,14908,14831,-4,-7
WN,14908,14831,-2,-3
WN,14908,14893,4,-5
WN,14908,14893,-4,-10
WN,14908,14893,-2,-5
WN,14908,14893,1,-7
WN,14908,14893,-2,-4
WN,15016,10693,18,6
WN,15016,10693,0,-7
WN,15016,10721,6,-11
WN,15016,10721,2,-5
WN,15016,10821,18,10
WN,15016,10821,-3,4
WN,15016,10821,0,1
WN,15016,10821,-3,-11
WN,15016,11066,7,7
WN,15016,11259,28,18
WN,15016,11259,-3,-16
WN,15016,11259,-6,-2
WN,15016,11259,-2,-9
WN,15016,11259,-3,-10
WN,15016,11259,23,22
WN,15016,11278,6,3
WN,15016,11278,1,-3
WN,15016,11292,19,18
WN,15016,11292,1,21
WN,15016,11292,-6,-21
WN,15016,11433,7,-3
WN,15016,11618,18,5
WN,15016,11618,-1,-11
WN,15016,11697,8,-12
WN,15016,12191,-1,-21
WN,15016,12191,14,9
WN,15016,12191,1,-16
WN,15016,12889,4,-18
WN,15016,12889,3,-18
WN,15016,12889,-2,-14
WN,15016,12889,8,-7
WN,15016,12892,2,-8
WN,15016,12892,4,-12
WN,15016,12953,20,10
WN,15016,12953,3,0
WN,15016,13198,-6,-6
WN,15016,13198,2,-1
WN,15016,13198,-5,-12
WN,15016,13204,-9,-24
WN,15016,13204,-6,-13
WN,15016,13204,3,-10
WN,15016,13232,11,6
WN,15016,13232,1,-6
WN,15016,13232,11,12
WN,15016,13232,1,-4
WN,15016,13232,0,-13
WN,15016,13342,32,27
WN,15016,13487,-5,-7
WN,15016,13487,-1,-11
WN,15016,13495,3,-10
WN,15016,13851,10,4
WN,15016,13871,8,8
WN,15016,13871,0,3
WN,15016,14100,3,-4
WN,15016,14107,-4,-20
WN,15016,14107,0,-3
WN,15016,14492,2,-1
WN,15016,14635,13,7
WN,15016,14635,9,0
WN,15016,14679,16,11
WN,15016,14683,7,-1
WN,15016,14730,0,-7
WN,15016,14747,2,-30
WN,15016,15304,-5,-14
WN,15016,15304,-5,-10
WN,15304,10423,-4,-8
WN,15304,10529,15,13
WN,15304,10529,-2,-4
WN,15304,10693,-1,-6
WN,15304,10693,-3,-5
WN,15304,10693,4,-1
WN,15304,10792,-1,-6
WN,15304,10821,-5,-7
WN,15304,10821,0,5
WN,15304,10821,17,15
WN,15304,10821,-2,-4
WN,15304,10821,-4,20
WN,15304,11066,11,-1
WN,15304,11292,8,-13
WN,15304,11292,-1,-8
WN,15304,11697,-5,-25
WN,15304,11697,1,-7
WN,15304,11697,11,-2
WN,15304,12191,2,-9
WN,15304,12191,6,-3
WN,15304,12339,0,-3
WN,15304,12889,0,-20
WN,15304,13198,-1,-9
WN,15304,13198,-3,-14
WN,15304,13232,10,6
WN,15304,13232,0,-12
WN,15304,13232,-1,-11
WN,15304,13232,10,-1
WN,15304,13232,-1,-15
WN,15304,13342,-2,-8
WN,15304,13495,2,-6
WN,15304,13495,4,-6
WN,15304,13931,2,-7
WN,15304,14100,-4,-6
WN,15304,14107,8,1
WN,15304,14122,-2,-6
WN,15304,14307,23,26
WN,15304,14307,-1,-2
WN,15304,14492,-5,-9
WN,15304,14683,9,4
WN,15304,14730,0,-10
WN,15304,14843,0,-11
WN,15304,15016,-2,1
WN,15304,15016,-1,-1
WN,15376,10140,-6,-6
WN,15376,11292,-3,-15
WN,15376,11292,-2,-15
WN,15376,12889,-3,-11
WN,15376,12889,-3,-8
WN,15376,12889,-1,-6
WN,15376,12892,-6,-14
WN,15376,12892,-3,-18
WN,15376,12892,-8,-9
WN,15376,12892,-2,-6
WN,15376,13232,-4,-21
WN,15376,13232,-1,-5
WN,15376,14679,-6,-15
WN,15376,14679,-6,-10
WN,10140,10821,-3,-2
WN,10140,10821,-6,-9
WN,10140,11259,25,23
WN,10140,11259,1,-8
WN,10140,11259,-6,-17
WN,10140,11259,0,-2
WN,10140,11259,-2,-14
WN,10140,11259,-1,-9
WN,10140,11292,7,-2
WN,10140,11292,15,10
WN,10140,11292,1,-7
WN,10140,12191,13,4
WN,10140,12191,14,6
WN,10140,12889,-4,-7
WN,10140,12889,-4,-4
WN,10140,12889,7,8
WN,10140,12889,-3,-2
WN,10140,12889,14,14
WN,10140,12889,-3,6
WN,10140,12892,3,12
WN,10140,12892,-3,-5
WN,10140,12892,4,4
WN,10140,12892,-3,-7
WN,10140,13198,-5,-10
WN,10140,13204,17,-6
WN,10140,13232,-2,-16
WN,10140,13232,-2,-14
WN,10140,13796,-4,-1
WN,10140,13796,-4,2
WN,10140,14057,5,-7
WN,10140,14107,15,14
WN,10140,14107,-1,-9
WN,10140,14107,-4,-11
WN,10140,14107,24,25
WN,10140,14107,1,7
WN,10140,14107,-2,9
WN,10140,14107,0,-1
WN,10140,14679,-4,-6
WN,10140,14679,2,3
WN,10140,14679,-1,-15
WN,10140,14747,-1,-12
WN,10140,14747,-1,0
WN,10140,15376,-1,-10
WN,10397,10423,142,131
WN,10397,10423,89,151
WN,10397,10821,132,126
WN,10397,10821,-1,9
WN,10397,10821,83,131
WN,10397,11292,57,61
WN,10397,12191,54,55
WN,10397,12191,4,-6
WN,10397,12191,62,63
WN,10397,12889,56,49
WN,10397,12889,19,19
WN,10397,12892,110,93
WN,10397,13204,94,109
WN,10397,13232,79,73
WN,10397,13232,0,-11
WN,10397,13232,11,-3
WN,10397,13232,7,-6
WN,10397,13931,100,85
WN,10397,13931,28,21
WN,10397,13931,-1,-16
WN,10397,14107,121,114
WN,10397,14107,-1,-3
WN,10397,14730,-3,-3
WN,10397,14730,45,33
WN,10397,14730,3,34
WN,10397,14771,147,137
WN,10423,10397,101,100
WN,10423,10693,-2,-7
WN,10423,10693,0,-3
WN,10423,10821,1,-7
WN,10423,10821,9,-8
WN,10423,11259,0,2
WN,10423,11259,127,117
WN,10423,11259,0,1
WN,10423,11259,-3,-12
WN,10423,11259,13,8
WN,10423,11259,8,5
WN,10423,11259,150,138
WN,10423,11259,1,-2
WN,10423,11259,-6,-6
WN,10423,11278,7,2
WN,10423,11292,-4,-14
WN,10423,11292,0,-8
WN,10423,11292,18,6
WN,10423,11618,54,44
WN,10423,11697,0,-10
WN,10423,12191,11,11
WN,10423,12191,-1,-3
WN,10423,12191,7,-4
WN,10423,12191,-1,-9
WN,10423,12191,1,-13
WN,10423,12889,-2,-7
WN,10423,12889,3,2
WN,10423,12889,9,14
WN,10423,12892,0,-10
WN,10423,12892,-1,-3
WN,10423,13204,27,17
WN,10423,13204,2,-5
WN,10423,13232,11,11
WN,10423,13232,-7,-16
WN,10423,13796,68,74
WN,10423,14057,71,80
WN,10423,14107,15,7
WN,10423,14107,1,-6
WN,10423,14107,3,-5
WN,10423,14107,9,6
WN,10423,14679,2,-4
WN,10423,14679,27,43
WN,10423,14831,52,56
WN,10423,15304,6,-6
WN,10529,10821,-1,-10
WN,10529,10821,0,0
WN,10529,10821,-2,-20
WN,10529,10821,10,10
WN,10529,10821,5,4
WN,10529,10821,26,39
WN,10529,10821,37,34
WN,10529,11292,0,-20
WN,10529,11697,-4,-26
WN,10529,12889,14,-3
WN,10529,13204,16,-1
WN,10529,13204,0,-18
WN,10529,13204,15,6
WN,10529,13232,5,6
WN,10529,13232,20,3
WN,10529,14635,-4,-5
WN,10529,15304,11,4
WN,10693,10423,4,5
WN,10693,10423,2,-3
WN,10693,10721,12,12
WN,10693,10721,-1,-6
WN,10693,10821,6,13
WN,10693,10821,5,13
WN,10693,10821,15,11
WN,10693,10821,3,9
WN,10693,10821,17,10
WN,10693,11042,-2,2
WN,10693,11042,0,-3
WN,10693,11066,-4,-7
WN,10693,11066,10,2
WN,10693,11292,15,47
WN,10693,11292,24,8
WN,10693,11292,12,15
WN,10693,11433,2,4
WN,10693,11433,-2,-2
WN,10693,11618,34,39
WN,10693,11618,14,9
WN,10693,11697,4,-6
WN,10693,11697,2,-7
WN,10693,11697,35,31
WN,10693,12191,2,-10
WN,10693,12191,-5,-16
WN,10693,12191,21,13
WN,10693,12191,14,7
WN,10693,12451,4,1
WN,10693,12451,38,47
WN,10693,12451,0,6
WN,10693,12889,-2,-13
WN,10693,12889,0,-12
WN,10693,12889,-1,5
WN,10693,12892,1,-10
WN,10693,12892,8,-4
WN,10693,12953,14,12
WN,10693,12953,-1,-9
WN,10693,13198,-2,-8
WN,10693,13198,5,-4
WN,10693,13198,-2,-14
WN,10693,13204,-1,-8
WN,10693,13204,1,11
WN,10693,13204,-7,-16
WN,10693,13204,22,20
WN,10693,13232,10,4
WN,10693,13232,9,0
WN,10693,13232,79,77
WN,10693,13232,10,0
WN,10693,13232,18,9
WN,10693,13232,4,12
WN,10693,13495,-4,-10
WN,10693,13495,20,12
WN,10693,13495,0,-18
WN,10693,13931,8,1
WN,10693,14100,180,179
WN,10693,14100,92,100
WN,10693,14107,34,34
WN,10693,14107,-1,-14
WN,10693,14492,17,23
WN,10693,14492,-8,-12
WN,10693,14492,15,15
WN,10693,14492,-1,-2
WN,10693,14679,0,-10
WN,10693,14683,-5,-16
WN,10693,14683,-3,-17
WN,10693,15016,5,4
WN,10693,15016,16,10
WN,10693,15304,147,139
WN,10693,15304,-5,-14
WN,10693,15304,23,19
WN,10693,15304,-2,-8
WN,10721,10693,-4,-31
WN,10721,10693,10,-4
WN,10721,10821,-3,-15
WN,10721,10821,30,23
WN,10721,10821,0,-4
WN,10721,10821,-3,-21
WN,10721,10821,35,35
WN,10721,10821,-2,-4
WN,10721,10821,16,5
WN,10721,11292,8,-11
WN,10721,13198,-1,-24
WN,10721,13198,11,-7
WN,10721,13232,0,-11
WN,10721,13232,5,-5
WN,10721,13232,-2,-18
WN,10721,13232,-1,-26
WN,10721,13232,15,9
WN,10721,13342,-2,-25
WN,10721,13342,6,1
WN,10721,15016,-5,-13
WN,10721,15016,23,7
WN,10792,10821,7,0
WN,10792,10821,-1,-4
WN,10792,10821,1,4
WN,10792,10821,4,3
WN,10792,10821,-4,-16
WN,10792,10821,12,1
WN,10792,12889,14,21
WN,10792,12889,-1,-10
WN,10792,13204,11,-8
WN,10792,13232,21,8
WN,10792,13232,8,13
WN,10792,13232,26,21
WN,10792,14107,9,-19
WN,10792,15304,15,5
WN,10800,11292,-4,-21
WN,10800,11292,-2,8
WN,10800,12889,0,-4
WN,10800,12889,1,5
WN,10800,12889,182,165
WN,10800,12889,1,-1
WN,10800,12889,1,-7
WN,10800,12889,4,1
WN,10800,12889,40,27
WN,10800,12889,-1,-8
WN,10800,12889,8,-4
WN,10800,12889,-3,-6
WN,10800,13796,0,-2
WN,10800,13796,23,19
WN,10800,13796,2,0
WN,10800,13796,-1,0
WN,10800,13796,16,9
WN,10800,13796,2,-5
WN,10800,13796,8,5
WN,10800,13796,1,-5
WN,10800,13796,21,13
WN,10800,13796,9,5
WN,10800,13796,-2,-3
WN,10800,13796,3,4
WN,10800,14107,-4,-7
WN,10800,14107,3,-4
WN,10800,14107,-3,-10
WN,10800,14107,0,-11
WN,10800,14107,8,-6
WN,10800,14107,6,3
WN,10800,14831,0,10
WN,10800,14831,-2,-3
WN,10800,14831,-1,-3
