Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
WN,12889,14679,15,18
WN,12889,14679,34,28
WN,12889,14679,9,2
WN,12889,14679,20,21
WN,12889,14679,-4,-13
WN,12889,14679,-5,-14
WN,12889,14679,-6,-13
WN,12889,14679,7,-3
WN,12889,14679,4,-1
WN,12889,14679,17,5
WN,12889,14683,7,-7
WN,12889,14683,15,1
WN,12889,14683,24,25
WN,12889,14730,15,-3
WN,12889,14747,16,12
WN,12889,14747,0,16
WN,12889,14747,2,21
WN,12889,14747,7,12
WN,12889,14771,2,-5
WN,12889,14771,42,40
WN,12889,14771,3,-3
WN,12889,14771,-4,-6
WN,12889,14771,10,-4
WN,12889,14771,-7,-20
WN,12889,14771,21,20
WN,12889,14831,-2,-9
WN,12889,14831,8,-7
WN,12889,14831,8,1
WN,12889,14831,0,-8
WN,12889,14831,24,20
WN,12889,14831,43,42
WN,12889,14831,26,28
WN,12889,14831,-2,-4
WN,12889,14869,11,18
WN,12889,14869,6,6
WN,12889,14869,160,160
WN,12889,14869,-3,7
WN,12889,14869,27,34
WN,12889,14869,1,14
WN,12889,14893,0,-7
WN,12889,14893,36,35
WN,12889,14893,1,9
WN,12889,14893,-2,-15
WN,12889,14893,21,18
WN,12889,14893,3,2
WN,12889,14893,-2,-7
WN,12889,14893,-2,-10
WN,12889,14908,-5,-10
WN,12889,14908,46,31
WN,12889,14908,20,20
WN,12889,14908,13,7
WN,12889,14908,20,12
WN,12889,14908,-3,-12
WN,12889,14908,14,3
WN,12889,15016,15,-1
WN,12889,15016,11,2
WN,12889,15016,13,4
WN,12889,15016,-2,-19
WN,12889,15304,9,-4
WN,12889,15304,-2,1
WN,12889,15376,28,16
WN,12889,15376,-2,-17
WN,12889,15376,9,2
WN,12889,15376,1,-5
WN,12889,15376,9,11
WN,12892,10140,20,11
WN,12892,10140,26,15
WN,12892,10140,-1,-7
WN,12892,10140,-4,-14
WN,12892,10397,-1,27
WN,12892,10423,17,13
WN,12892,10423,0,-6
WN,12892,10693,2,12
WN,12892,10693,5,-11
WN,12892,10821,-1,4
WN,12892,11292,-3,3
WN,12892,11292,-1,2
WN,12892,11292,-1,4
WN,12892,11292,10,5
WN,12892,11292,1,5
WN,12892,11292,76,59
WN,12892,11292,36,33
WN,12892,12191,2,-7
WN,12892,12191,5,-8
WN,12892,12191,-5,-14
WN,12892,12191,2,-12
WN,12892,12889,1,1
WN,12892,12889,1,2
WN,12892,12889,35,29
WN,12892,12889,3,0
WN,12892,12889,57,53
WN,12892,12889,-4,-8
WN,12892,12889,-1,-9
WN,12892,12889,1,4
WN,12892,12889,-3,-4
WN,12892,12889,2,-2
WN,12892,12889,2,-11
WN,12892,12889,15,8
WN,12892,13198,1,-3
WN,12892,13198,-3,-16
WN,12892,13198,26,27
WN,12892,13232,-1,-7
WN,12892,13232,0,12
WN,12892,13232,1,3
WN,12892,13232,2,0
WN,12892,13232,0,6
WN,12892,13232,22,8
WN,12892,13342,4,4
WN,12892,13495,0,-11
WN,12892,13796,-3,-8
WN,12892,13796,16,3
WN,12892,13796,2,1
WN,12892,13796,14,6
WN,12892,13796,15,2
WN,12892,13796,5,-4
WN,12892,13796,14,7
WN,12892,13796,7,-1
WN,12892,13796,-2,-5
WN,12892,13796,-2,-11
WN,12892,13796,3,-5
WN,12892,13796,15,12
WN,12892,14107,1,-6
WN,12892,14107,1,-7
WN,12892,14107,7,2
WN,12892,14107,30,24
WN,12892,14107,52,49
WN,12892,14107,0,17
WN,12892,14107,21,15
WN,12892,14107,94,86
WN,12892,14570,19,15
WN,12892,14570,10,12
WN,12892,14570,11,7
WN,12892,14683,0,-12
WN,12892,14683,6,-13
WN,12892,14771,46,44
WN,12892,14771,-2,-10
WN,12892,14771,19,10
WN,12892,14771,0,-7
WN,12892,14771,3,-13
WN,12892,14771,46,38
WN,12892,14771,45,41
WN,12892,14771,23,16
WN,12892,14771,0,-22
WN,12892,14771,32,26
WN,12892,14771,28,21
WN,12892,14831,-4,-9
WN,12892,14831,0,-4
WN,12892,14831,24,17
WN,12892,14831,19,17
WN,12892,14831,23,17
WN,12892,14831,-2,-11
WN,12892,14831,24,18
WN,12892,14831,8,6
WN,12892,14831,26,22
WN,12892,14869,0,-6
WN,12892,14869,-2,-3
WN,12892,14869,8,4
WN,12892,14893,-3,-6
WN,12892,14893,4,6
WN,12892,14893,10,8
WN,12892,14893,44,45
WN,12892,14893,48,47
WN,12892,14893,27,27
WN,12892,14893,1,3
WN,12892,15016,4,0
WN,12892,15016,-1,-6
WN,12892,15376,38,32
WN,12892,15376,6,-3
WN,12892,15376,43,42
WN,12892,15376,10,6
WN,12953,10693,43,46
WN,12953,10693,35,48
WN,12953,11292,61,24
WN,12953,11292,32,9
WN,12953,13232,53,56
WN,12953,13232,293,265
WN,12953,13232,37,34
WN,12953,13232,2,-11
WN,12953,13232,15,26
WN,12953,13232,252,291
WN,12953,13342,25,4
WN,12953,13342,0,2
WN,12953,13342,1,-2
WN,12953,13342,150,169
WN,12953,15016,79,78
WN,12953,15016,-1,-6
WN,13198,10140,17,15
WN,13198,10693,-3,-9
WN,13198,10693,12,4
WN,13198,10693,0,1
WN,13198,10693,5,0
WN,13198,10721,0,-20
WN,13198,10721,18,10
WN,13198,10821,6,-14
WN,13198,10821,11,67
WN,13198,10821,0,-2
WN,13198,11259,1,-10
WN,13198,11259,4,45
WN,13198,11259,-3,-12
WN,13198,11259,3,-8
WN,13198,11259,24,12
WN,13198,11259,5,-1
WN,13198,11259,35,28
WN,13198,11259,26,18
WN,13198,11259,11,1
WN,13198,11259,20,12
WN,13198,11292,-2,-16
WN,13198,11292,16,7
WN,13198,11292,4,-1
WN,13198,11292,1,-13
WN,13198,11292,10,-2
WN,13198,11697,5,-1
WN,13198,12191,4,-16
WN,13198,12191,1,-7
WN,13198,12339,19,6
WN,13198,12339,15,8
WN,13198,12889,36,20
WN,13198,12889,10,-9
WN,13198,12889,43,35
WN,13198,12889,59,50
WN,13198,12892,19,11
WN,13198,12892,19,22
WN,13198,12892,-1,-23
WN,13198,13204,-8,-20
WN,13198,13204,7,4
WN,13198,13232,3,1
WN,13198,13232,4,-1
WN,13198,13232,5,-8
WN,13198,13232,42,33
WN,13198,13232,36,38
WN,13198,13232,-5,-12
WN,13198,13232,5,-2
WN,13198,13232,0,-1
WN,13198,13232,4,-5
WN,13198,13232,5,31
WN,13198,13342,23,11
WN,13198,13342,37,30
WN,13198,13487,3,3
WN,13198,13487,23,13
WN,13198,13495,23,20
WN,13198,13796,31,30
WN,13198,13851,-4,-13
WN,13198,13851,3,-4
WN,13198,14057,50,53
WN,13198,14107,19,10
WN,13198,14107,4,-2
WN,13198,14107,6,-6
WN,13198,14679,148,134
WN,13198,14679,-2,-24
WN,13198,15016,18,18
WN,13198,15016,32,26
WN,13198,15016,23,18
WN,13198,15016,0,-2
WN,13198,15016,25,15
WN,13198,15304,20,5
WN,13198,15304,-5,-13
WN,13204,10140,12,38
WN,13204,10397,33,36
WN,13204,10423,15,25
WN,13204,10423,8,33
WN,13204,10529,-1,-14
WN,13204,10529,-3,-13
WN,13204,10529,12,7
WN,13204,10693,0,-10
WN,13204,10693,27,19
WN,13204,10693,39,66
WN,13204,10693,3,-10
WN,13204,10693,0,-5
WN,13204,10792,11,-5
WN,13204,10821,54,57
WN,13204,10821,0,-7
WN,13204,10821,0,-5
WN,13204,10821,2,-9
WN,13204,10821,-1,-16
WN,13204,10821,162,159
WN,13204,10821,46,36
WN,13204,11057,128,156
WN,13204,11066,-6,-23
WN,13204,11066,-1,42
WN,13204,11292,21,42
WN,13204,11292,-2,6
WN,13204,11292,25,17
WN,13204,12191,0,-1
WN,13204,12191,5,2
WN,13204,12191,38,38
WN,13204,12889,5,46
WN,13204,12889,-1,-6
WN,13204,13198,-5,-13
WN,13204,13198,33,64
WN,13204,13232,31,34
WN,13204,13232,0,-3
WN,13204,13232,43,45
WN,13204,13232,2,-16
WN,13204,13232,13,8
WN,13204,13342,119,111
WN,13204,13495,13,20
WN,13204,13495,-1,-7
WN,13204,13495,-2,-1
WN,13204,13495,-3,-7
WN,13204,13931,-2,-4
WN,13204,13931,14,7
WN,13204,14100,297,274
WN,13204,14100,59,51
WN,13204,14107,10,44
WN,13204,14122,-3,-12
WN,13204,14307,0,3
WN,13204,14307,22,15
WN,13204,14307,3,4
WN,13204,14307,21,12
WN,13204,14307,26,10
WN,13204,14492,-3,-3
WN,13204,14492,0,-5
WN,13204,14683,-1,-3
WN,13204,14730,-2,-10
WN,13204,14843,-1,-13
WN,13204,14843,6,7
WN,13204,14843,19,15
WN,13204,15016,-3,-13
WN,13204,15016,-3,8
WN,13204,15016,5,-7
WN,13204,15016,0,-8
WN,13232,10140,8,6
WN,13232,10140,41,31
WN,13232,10397,10,0
WN,13232,10397,1,1
WN,13232,10397,9,8
WN,13232,10397,19,39
WN,13232,10423,21,36
WN,13232,10423,33,34
WN,13232,10423,16,22
WN,13232,10529,32,18
WN,13232,10529,17,8
WN,13232,10529,38,26
WN,13232,10693,22,16
WN,13232,10693,20,10
WN,13232,10693,16,17
WN,13232,10693,37,27
WN,13232,10693,0,14
WN,13232,10693,180,183
WN,13232,10693,0,1
WN,13232,10693,29,23
WN,13232,10721,3,-3
WN,13232,10721,8,-14
WN,13232,10721,27,28
WN,13232,10721,27,37
WN,13232,10721,2,-3
WN,13232,10792,36,28
WN,13232,10792,-1,-13
WN,13232,10792,10,15
WN,13232,10821,51,76
WN,13232,10821,46,57
WN,13232,10821,19,24
WN,13232,10821,-2,-1
WN,13232,10821,14,6
WN,13232,10821,15,-1
WN,13232,10821,4,8
WN,13232,11042,83,79
WN,13232,11042,8,6
WN,13232,11042,-1,-7
WN,13232,11042,16,2
WN,13232,11042,-4,-2
WN,13232,11042,18,11
WN,13232,11042,-1,0
WN,13232,11042,-1,-3
WN,13232,11057,23,11
WN,13232,11057,28,16
WN,13232,11066,11,2
WN,13232,11066,70,62
WN,13232,11066,11,15
WN,13232,11066,3,2
WN,13232,11066,-1,-1
WN,13232,11066,43,38
WN,13232,11066,12,7
WN,13232,11292,25,6
WN,13232,11292,9,3
WN,13232,11292,1,2
WN,13232,11292,3,-8
WN,13232,11292,35,30
WN,13232,11292,20,16
WN,13232,11292,38,34
WN,13232,11292,28,15
WN,13232,11292,19,10
WN,13232,11433,6,1
WN,13232,11433,0,0
WN,13232,11433,3,10
WN,13232,11433,0,13
WN,13232,11433,7,6
WN,13232,11433,0,0
WN,13232,11618,147,115
WN,13232,11618,11,8
WN,13232,11618,24,22
WN,13232,11618,7,-1
WN,13232,11618,109,163
WN,13232,11618,61,58
WN,13232,11697,28,30
WN,13232,11697,2,4
WN,13232,11697,6,7
WN,13232,12191,26,35
WN,13232,12191,6,2
WN,13232,12191,7,16
WN,13232,12191,20,20
WN,13232,12191,6,26
WN,13232,12191,15,26
WN,13232,12191,122,124
WN,13232,12264,22,23
WN,13232,12264,7,2
WN,13232,12264,23,10
WN,13232,12264,19,20
WN,13232,12264,-2,-9
WN,13232,12889,45,43
WN,13232,12889,-2,-17
WN,13232,12889,0,-8
WN,13232,12889,37,28
WN,13232,12889,5,-12
WN,13232,12889,10,3
WN,13232,12889,25,10
WN,13232,12889,-3,-17
WN,13232,12889,11,-3
WN,13232,12892,17,18
WN,13232,12892,18,4
WN,13232,12892,27,10
WN,13232,12892,34,11
WN,13232,12892,46,43
WN,13232,12892,0,-23
WN,13232,12953,293,298
WN,13232,12953,40,21
WN,13232,12953,52,45
WN,13232,12953,137,149
WN,13232,12953,4,-6
WN,13232,12953,54,37
WN,13232,13198,0,6
WN,13232,13198,30,17
WN,13232,13198,29,18
WN,13232,13198,-2,-13
WN,13232,13198,106,103
WN,13232,13198,51,42
WN,13232,13198,3,30
WN,13232,13198,6,-5
WN,13232,13198,11,11
WN,13232,13198,30,34
WN,13232,13204,3,28
WN,13232,13204,19,26
WN,13232,13204,0,-5
WN,13232,13204,14,11
WN,13232,13204,0,1
WN,13232,13487,-1,4
WN,13232,13487,81,68
WN,13232,13487,29,25
WN,13232,13487,16,7
WN,13232,13487,-2,-17
WN,13232,13487,3,-6
WN,13232,13487,6,5
WN,13232,13487,18,7
WN,13232,13495,25,31
WN,13232,13495,1,14
WN,13232,13495,11,26
WN,13232,13796,17,-5
WN,13232,13796,30,21
WN,13232,13796,11,-5
WN,13232,13851,6,-4
WN,13232,13851,-3,-8
WN,13232,13871,43,35
WN,13232,13871,35,21
WN,13232,13871,0,-3
WN,13232,13871,13,13
WN,13232,13871,-1,-11
WN,13232,13871,-2,-5
WN,13232,13891,19,15
WN,13232,13931,8,-5
WN,13232,13931,35,35
WN,13232,14057,24,23
WN,13232,14057,5,5
WN,13232,14100,92,92
WN,13232,14100,2,16
WN,13232,14100,16,46
WN,13232,14100,12,-2
WN,13232,14100,46,38
WN,13232,14100,7,-6
WN,13232,14100,20,23
WN,13232,14107,0,-3
WN,13232,14107,13,-3
WN,13232,14107,90,71
WN,13232,14107,20,3
WN,13232,14107,4,-2
WN,13232,14107,4,-8
WN,13232,14107,38,34
WN,13232,14122,35,40
WN,13232,14122,6,1
WN,13232,14122,15,26
WN,13232,14122,-1,-4
WN,13232,14122,1,-3
WN,13232,14122,11,15
WN,13232,14307,41,57
WN,13232,14307,9,-4
WN,13232,14307,14,8
WN,13232,14492,32,42
WN,13232,14492,23,25
WN,13232,14492,15,17
WN,13232,14492,19,19
WN,13232,14570,7,8
WN,13232,14635,8,15
WN,13232,14635,8,9
WN,13232,14635,41,43
WN,13232,14679,16,-7
WN,13232,14679,27,24
WN,13232,14679,14,13
WN,13232,14679,64,55
WN,13232,14683,0,2
WN,13232,14683,10,13
WN,13232,14730,34,23
WN,13232,14730,63,60
WN,13232,14730,14,8
WN,13232,14730,1,0
WN,13232,14730,9,15
WN,13232,14747,11,29
WN,11292,14683,6,-7
WN,11292,14683,0,-12
WN,11292,14730,2,-10
WN,11292,14747,3,-1
WN,11292,14747,3,5
WN,11292,14771,6,-3
WN,11292,14771,-5,-13
WN,11292,14771,27,10
WN,11292,14831,2,-7
WN,11292,14831,-3,-9
WN,11292,14869,13,12
WN,11292,14869,8,27
WN,11292,14869,16,9
WN,11292,14869,4,-2
WN,11292,14893,4,0
WN,11292,14893,11,-7
WN,11292,14908,1,-13
WN,11292,14908,-2,-8
WN,11292,14908,70,60
WN,11292,15016,-4,-12
WN,11292,15016,-3,-7
WN,11292,15304,9,-7
WN,11292,15304,29,30
WN,11292,15376,3,-4
WN,11292,15376,7,-7
WN,11433,10693,1,-8
WN,11433,10693,0,-5
WN,11433,10821,-4,-18
WN,11433,10821,-2,-17
WN,11433,11292,13,-3
WN,11433,12889,-3,-7
WN,11433,13232,1,0
WN,11433,13232,-2,-6
WN,11433,13232,0,-7
WN,11433,13232,25,26
WN,11433,14107,32,21
WN,11433,15016,-1,-12
WN,11618,10423,-3,-9
WN,11618,10693,1,-3
WN,11618,10693,-4,-16
WN,11618,11292,0,-5
WN,11618,12191,0,-2
WN,11618,13232,-2,6
WN,11618,13232,-3,-8
WN,11618,13232,3,2
WN,11618,13232,-9,-23
WN,11618,13495,2,0
WN,11618,14107,-4,-5
WN,11618,15016,-4,-4
WN,11618,15016,-5,-7
WN,11697,10423,43,40
WN,11697,10529,71,65
WN,11697,10693,24,9
WN,11697,10693,20,31
WN,11697,10821,69,65
WN,11697,10821,4,-15
WN,11697,10821,37,28
WN,11697,10821,48,27
WN,11697,10821,-3,-22
WN,11697,10821,-6,-16
WN,11697,10821,47,26
WN,11697,11292,26,62
WN,11697,11292,-3,-14
WN,11697,12191,3,-1
WN,11697,12191,73,75
WN,11697,12451,58,65
WN,11697,12451,-6,-3
WN,11697,12889,31,43
WN,11697,13198,93,91
WN,11697,13232,0,-9
WN,11697,13232,16,38
WN,11697,13232,8,-11
WN,11697,13232,144,134
WN,11697,13342,35,30
WN,11697,13495,45,45
WN,11697,13495,-5,-2
WN,11697,14100,163,152
WN,11697,14107,30,92
WN,11697,14307,-6,-22
WN,11697,14307,37,10
WN,11697,14492,52,34
WN,11697,15016,-3,-7
WN,11697,15304,7,10
WN,11697,15304,0,-2
WN,11697,15304,89,80
WN,12191,10140,-3,2
WN,12191,10140,10,9
WN,12191,10397,4,-8
WN,12191,10397,1,-11
WN,12191,10397,-2,-12
WN,12191,10423,31,24
WN,12191,10423,-1,2
WN,12191,10423,60,60
WN,12191,10693,-1,-11
WN,12191,10693,-3,-10
WN,12191,10693,0,2
WN,12191,10821,4,-21
WN,12191,10821,5,-5
WN,12191,10821,-2,-24
WN,12191,11057,-1,-5
WN,12191,11259,-1,-10
WN,12191,11259,-3,-4
WN,12191,11259,0,-8
WN,12191,11259,102,98
WN,12191,11259,-1,0
WN,12191,11259,4,-3
WN,12191,11259,8,6
WN,12191,11259,-3,-2
WN,12191,11259,-3,-5
WN,12191,11259,-1,-5
WN,12191,11259,7,8
WN,12191,11259,-3,0
WN,12191,11259,3,1
WN,12191,11259,-5,-3
WN,12191,11259,-3,-6
WN,12191,11292,-1,-6
WN,12191,11292,4,-3
WN,12191,11292,3,-10
WN,12191,11292,-2,-8
WN,12191,11618,-1,-15
WN,12191,11697,76,66
WN,12191,11697,35,39
WN,12191,12339,19,10
WN,12191,12451,0,-3
WN,12191,12889,-1,10
WN,12191,12889,16,28
WN,12191,12889,7,18
WN,12191,12889,6,29
WN,12191,12892,54,84
WN,12191,12892,-1,3
WN,12191,12892,55,57
WN,12191,12892,60,66
WN,12191,13198,-2,-2
WN,12191,13204,4,-10
WN,12191,13204,6,-9
WN,12191,13204,-3,-12
WN,12191,13232,2,-11
WN,12191,13232,17,3
WN,12191,13232,-1,-14
WN,12191,13232,-3,-8
WN,12191,13232,-3,-14
WN,12191,13495,0,-5
WN,12191,13495,97,129
WN,12191,13495,-2,-11
WN,12191,13495,101,96
WN,12191,13495,25,17
WN,12191,13495,0,0
WN,12191,13495,3,7
WN,12191,13495,-1,-10
WN,12191,13796,9,18
WN,12191,13851,-3,-6
WN,12191,13851,53,42
WN,12191,13851,61,68
WN,12191,14107,5,14
WN,12191,14107,9,26
WN,12191,14107,1,7
WN,12191,14122,19,-6
WN,12191,14492,3,-19
WN,12191,14679,17,26
WN,12191,14679,-1,7
WN,12191,14683,7,4
WN,12191,14683,71,73
WN,12191,14683,5,1
WN,12191,14908,35,35
WN,12191,15016,6,-5
WN,12191,15016,-1,-11
WN,12191,15016,1,-7
WN,12191,15304,31,22
WN,12264,11292,-4,-24
WN,12264,13232,-1,-13
WN,12264,13232,-3,-10
WN,12264,13232,-8,-25
WN,12264,13232,-5,-26
WN,12339,10821,-3,-4
WN,12339,10821,7,-8
WN,12339,10821,1,-7
WN,12339,11292,-5,3
WN,12339,11292,-4,-1
WN,12339,12191,-4,-5
WN,12339,12889,-3,-4
WN,12339,12889,-3,-10
WN,12339,12889,12,3
WN,12339,13198,-3,-12
WN,12339,13204,3,-5
WN,12339,14107,-5,-24
WN,12339,14107,2,13
WN,12339,15304,4,10
WN,12451,10693,11,-2
WN,12451,10693,3,-2
WN,12451,10693,26,16
WN,12451,10821,22,5
WN,12451,10821,28,9
WN,12451,10821,0,-20
WN,12451,11292,1,-6
WN,12451,11697,-6,-10
WN,12451,11697,-3,-6
WN,12451,12191,-3,-11
WN,12451,12889,8,8
WN,12451,13931,-4,-13
WN,12889,10140,28,13
WN,12889,10140,-1,-10
WN,12889,10140,-2,-14
WN,12889,10397,-2,-18
WN,12889,10423,-2,-24
WN,12889,10423,-2,-4
WN,12889,10423,0,-19
WN,12889,10529,-5,-26
WN,12889,10693,21,-1
WN,12889,10693,1,-24
WN,12889,10792,9,-11
WN,12889,10792,10,6
WN,12889,10800,0,-5
WN,12889,10800,-2,-14
WN,12889,10800,21,16
WN,12889,10800,41,29
WN,12889,10800,0,-11
WN,12889,10800,-5,-11
WN,12889,10800,15,4
WN,12889,10800,52,48
WN,12889,10800,58,53
WN,12889,10821,23,0
WN,12889,10821,-2,-7
WN,12889,10821,0,-20
WN,12889,11066,1,-18
WN,12889,11066,45,26
WN,12889,11292,1,-3
WN,12889,11292,-1,-11
WN,12889,11292,-5,-9
WN,12889,11292,-2,-10
WN,12889,11292,11,-10
WN,12889,11292,-2,-15
WN,12889,11292,21,6
WN,12889,11292,4,2
WN,12889,11433,13,7
WN,12889,11697,8,12
WN,12889,12191,0,-23
WN,12889,12191,20,-9
WN,12889,12191,0,-21
WN,12889,12191,56,31
WN,12889,12339,6,-8
WN,12889,12339,2,-11
WN,12889,12339,1,-22
WN,12889,12451,-4,-27
WN,12889,12892,100,95
WN,12889,12892,6,-4
WN,12889,12892,-2,-17
WN,12889,12892,0,-6
WN,12889,12892,-2,1
WN,12889,12892,9,-5
WN,12889,12892,-2,-9
WN,12889,12892,-3,-16
WN,12889,12892,-4,-22
WN,12889,13198,19,6
WN,12889,13198,1,-4
WN,12889,13198,-4,-17
WN,12889,13198,0,-4
WN,12889,13204,-4,-23
WN,12889,13232,2,-13
WN,12889,13232,0,-13
WN,12889,13232,-3,1
WN,12889,13232,2,-16
WN,12889,13232,-2,-20
WN,12889,13232,48,34
WN,12889,13232,-2,-13
WN,12889,13232,-1,-8
WN,12889,13342,-2,-15
WN,12889,13342,-2,-11
WN,12889,13342,-1,-15
WN,12889,13495,11,-10
WN,12889,13495,0,-16
WN,12889,13796,-4,-8
WN,12889,13796,-4,-12
WN,12889,13796,1,0
WN,12889,13796,-1,-6
WN,12889,13796,-2,-6
WN,12889,13796,27,16
WN,12889,13796,-5,-15
WN,12889,13851,6,-8
WN,12889,13851,19,3
WN,12889,13871,28,1
WN,12889,13891,8,-5
WN,12889,13891,4,-5
WN,12889,13891,3,-2
WN,12889,13891,10,-9
WN,12889,14057,-1,7
WN,12889,14057,7,6
WN,12889,14057,1,-7
WN,12889,14057,20,28
WN,12889,14100,40,29
WN,12889,14107,14,6
WN,12889,14107,2,3
WN,12889,14107,-3,-17
WN,12889,14107,0,-14
WN,12889,14107,21,6
WN,12889,14107,-2,-18
WN,12889,14107,-3,2
WN,12889,14107,16,6
WN,12889,14107,-3,-8
WN,12889,14122,37,17
WN,12889,14122,10,-3
WN,12889,14492,1,-30
WN,12889,14570,37,30
WN,12889,14570,64,62
WN,12889,14570,-2,-10
WN,12889,14570,18,8
WN,12889,14570,0,-2
WN,12889,14570,-2,-3
WN,12889,14570,9,7
WN,12889,14570,-2,-6
WN,12889,14679,9,8
WN,12889,14679,-3,-2
WN,12889,14679,-1,-7
WN,12889,14679,19,9
WN,12889,14679,11,4
WN,12889,14679,1,0
WN,12889,14679,0,-8
WN,12889,14679,2,-5
WN,12889,14679,0,-15
WN,12889,14679,-6,-11
WN,12889,14683,-1,-23
WN,12889,14683,9,4
WN,12889,14683,0,-23
WN,12889,14683,21,-4
WN,12889,14730,5,-11
WN,12889,14747,34,24
WN,12889,14747,5,13
WN,12889,14747,-2,-7
WN,12889,14747,19,13
WN,12889,14771,18,67
WN,12889,14771,-4,-11
WN,12889,14771,0,-8
WN,12889,14771,12,6
WN,12889,14771,27,65
WN,12889,14771,6,21
WN,12889,14831,-2,-7
WN,12889,14831,-2,-14
WN,12889,14831,-7,-12
WN,12889,14831,6,-4
WN,12889,14831,-2,-16
WN,12889,14831,8,-2
WN,12889,14869,-5,-8
WN,12889,14869,34,36
WN,12889,14869,-2,-10
WN,12889,14869,7,7
WN,12889,14869,13,10
WN,12889,14893,4,-3
WN,12889,14893,-3,-4
WN,12889,14893,9,3
WN,12889,14893,15,11
WN,12889,14893,19,14
WN,12889,14893,25,33
WN,12889,14908,-6,-11
WN,12889,14908,12,0
WN,12889,14908,6,-3
WN,12889,14908,-1,-7
WN,12889,14908,-1,-16
WN,12889,15016,4,7
WN,12889,15016,-2,-11
WN,12889,15016,19,-3
WN,12889,15016,6,-3
WN,12889,15304,-2,-28
WN,12889,15376,-5,-17
WN,12889,15376,6,1
WN,12889,15376,31,19
WN,12892,10140,12,0
WN,12892,10140,-1,-19
WN,12892,10397,5,-14
WN,12892,10423,1,-19
WN,12892,10423,-2,-16
WN,12892,10693,5,-17
WN,12892,10693,9,-11
WN,12892,10821,-4,-26
WN,12892,11292,-3,-7
WN,12892,11292,12,14
WN,12892,11292,17,9
WN,12892,11292,0,-10
WN,12892,11292,-3,-13
WN,12892,11292,-2,-5
WN,12892,12191,-4,-31
WN,12892,12191,20,5
WN,12892,12191,4,-13
WN,12892,12191,-1,-16
WN,12892,12889,1,-5
WN,12892,12889,-1,-4
WN,12892,12889,1,-1
WN,12892,12889,66,53
WN,12892,12889,1,-12
WN,12892,12889,-2,0
WN,12892,12889,-3,2
WN,12892,12889,1,-6
WN,12892,12889,6,-4
WN,12892,13198,26,19
WN,12892,13198,0,-7
WN,12892,13232,5,2
WN,12892,13232,-4,-14
WN,12892,13232,-1,-16
WN,12892,13232,0,-6
WN,12892,13232,1,-11
WN,12892,13342,0,-13
WN,12892,13495,-3,-33
WN,12892,13796,23,18
WN,12892,13796,58,46
WN,12892,13796,12,6
WN,12892,13796,-3,-15
WN,12892,13796,-3,-6
WN,12892,13796,0,-9
WN,12892,13796,-4,-13
WN,12892,13796,1,-6
WN,12892,13796,3,-5
WN,12892,14107,-3,-14
WN,12892,14107,0,-7
WN,12892,14107,-5,-17
WN,12892,14107,-5,-15
WN,12892,14107,-4,-19
WN,12892,14107,5,3
WN,12892,14107,0,7
WN,12892,14570,-3,-9
WN,12892,14570,-4,-10
WN,12892,14570,-1,-6
WN,12892,14683,-3,-23
WN,12892,14683,14,-11
WN,12892,14771,14,14
WN,12892,14771,-5,27
WN,12892,14771,0,0
WN,12892,14771,26,18
WN,12892,14771,53,75
WN,12892,14771,56,83
WN,12892,14771,-2,28
WN,12892,14771,1,-14
WN,12892,14831,-3,-11
WN,12892,14831,-2,-16
WN,12892,14831,-5,-11
WN,12892,14831,0,-3
WN,12892,14831,4,-7
WN,12892,14831,1,-7
WN,12892,14831,-3,4
WN,12892,14831,-1,-11
WN,12892,14869,0,6
WN,12892,14869,-2,-3
WN,12892,14893,1,-10
WN,12892,14893,-3,-11
WN,12892,14893,0,-9
WN,12892,14893,-5,-1
WN,12892,14893,-5,-16
WN,12892,14893,3,2
WN,12892,15016,2,-6
WN,12892,15016,-2,-16
WN,12892,15376,91,87
WN,12892,15376,-1,-5
WN,12892,15376,-7,-17
WN,12892,15376,-1,-10
WN,11618,10693,-1,-6
WN,11618,10693,-2,1
WN,11618,11292,0,-14
WN,11618,11292,55,42
WN,11618,12191,333,345
WN,11618,12191,0,0
WN,11618,12191,1,7
WN,11618,13232,56,50
WN,11618,13232,10,5
WN,11618,13232,11,125
WN,11618,13232,321,309
WN,11618,13232,-6,16
WN,11618,13232,-1,3
WN,11618,13495,122,241
WN,11618,14107,12,15
WN,11618,15016,3,1
WN,11618,15016,31,15
WN,11697,10423,0,12
WN,11697,10529,-2,-3
WN,11697,10693,-2,1
WN,11697,10693,36,29
WN,11697,10693,-3,-11
WN,11697,10821,6,-4
WN,11697,10821,34,77
WN,11697,10821,-2,-4
WN,11697,10821,0,-17
WN,11697,10821,13,14
WN,11697,10821,0,7
WN,11697,11292,-2,-2
WN,11697,11292,8,-1
WN,11697,12191,10,16
WN,11697,12191,17,25
WN,11697,12451,-1,-3
WN,11697,12451,8,32
WN,11697,12451,-2,4
WN,11697,12451,9,-3
WN,11697,12889,4,-6
WN,11697,13198,4,3
WN,11697,13232,2,10
WN,11697,13232,13,-1
WN,11697,13232,124,97
WN,11697,13342,45,34
WN,11697,13495,3,-5
WN,11697,13495,-2,-4
WN,11697,13495,14,12
WN,11697,14100,42,54
WN,14843,15304,-1,8
WN,14869,10821,-1,1
WN,14869,11292,0,-7
WN,14869,11292,43,46
WN,14869,11292,8,3
